name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,916,612767869.0,,yes,,,"POLYGON ((-76.9434491 38.9966691, -76.9434572 38.9965823, -76.9434665 38.9964834, -76.9435077 38.9964862, -76.94349029999999 38.9966713, -76.94348309999999 38.9966709, -76.9434491 38.9966691))",POINT (-76.94347838277895 38.99657747477738),73.8,13
GreenDrop,527,339268624.0,,yes,,,"POLYGON ((-76.9318564 38.9987808, -76.93186849999999 38.9987819, -76.9319782 38.9987917, -76.9319691 38.9988537, -76.93184720000001 38.9988428, -76.9318564 38.9987808))",POINT (-76.93191272453254 38.9988172584869),73.5,15
,2344,613935358.0,,yes,,,"POLYGON ((-76.95540010000001 38.9827553, -76.95541969999999 38.9827526, -76.9554291 38.9827945, -76.95541470000001 38.9827965, -76.95542210000001 38.9828296, -76.9553284 38.9828423, -76.95531219999999 38.9827698, -76.9554006 38.9827577, -76.95540010000001 38.9827553))",POINT (-76.95537128802538 38.98279755105354),73.4,34
,654,612732166.0,,yes,,,"POLYGON ((-76.9317362 39.0043399, -76.9317563 39.0042597, -76.9318415 39.0042727, -76.93183449999999 39.0043006, -76.9318509 39.0043031, -76.93184410000001 39.0043302, -76.93183000000001 39.004328, -76.9318237 39.0043532, -76.9317362 39.0043399))",POINT (-76.93179219061071 39.00430710585278),73.1,7
,300,25650309.0,,yes,,,"POLYGON ((-76.953755 38.9974295, -76.9538065 38.9973894, -76.9537121 38.9973161, -76.95366060000001 38.9973561, -76.953755 38.9974295))",POINT (-76.95373355690099 38.9973727849084),72.6,11
Lot N9,232,25168544.0,,parking,,,"POLYGON ((-76.9478051 38.9927737, -76.94780470000001 38.9928012, -76.94780350000001 38.9928922, -76.9477413 38.9928922, -76.9477404 38.9927735, -76.9478051 38.9927737))",POINT (-76.94777256020826 38.99283251277394),72.3,20
,2224,613935103.0,,yes,,,"POLYGON ((-76.9566571 38.983688, -76.9567569 38.9836743, -76.9567617 38.9836956, -76.95679370000001 38.9836912, -76.9568017 38.9837267, -76.9567751 38.9837303, -76.956776 38.9837343, -76.9566708 38.9837487, -76.9566571 38.983688))",POINT (-76.9567247008338 38.98371151286303),71.5,34
,583,600878416.0,,yes,,,"POLYGON ((-76.933438 38.978061, -76.9333489 38.9780451, -76.9333256 38.9781237, -76.93341460000001 38.9781397, -76.933438 38.978061))",POINT (-76.93338178702233 38.97809237197836),70.9,46
,1239,613049813.0,,yes,,,"POLYGON ((-76.930791 38.9820342, -76.93081859999999 38.9819589, -76.93090100000001 38.9819773, -76.9308669 38.9820706, -76.9308327 38.982063, -76.9308393 38.982045, -76.930791 38.9820342))",POINT (-76.93084665269308 38.98201045286039),70.9,39
,650,612732153.0,,yes,,,"POLYGON ((-76.939915 39.000642, -76.9399366 39.0005627, -76.94002519999999 39.0005815, -76.9400041 39.000659, -76.939915 39.000642))",POINT (-76.93997005464279 39.0006112664015),70.6,5
,2207,613935063.0,,yes,,,"POLYGON ((-76.95448829999999 38.9838453, -76.9544908 38.9837971, -76.95462929999999 38.9838015, -76.9546264 38.9838584, -76.9545512 38.983856, -76.9545516 38.9838473, -76.95448829999999 38.9838453))",POINT (-76.95456150680016 38.98382602770484),70.6,34
,1241,613049821.0,,yes,,,"POLYGON ((-76.9306342 38.9820019, -76.930663 38.9819232, -76.9307424 38.9819409, -76.930708 38.982035, -76.9306754 38.9820278, -76.93068100000001 38.9820123, -76.9306342 38.9820019))",POINT (-76.93068876937028 38.98197529367209),70.2,39
,2278,613935218.0,,yes,,,"POLYGON ((-76.95902510000001 38.9858629, -76.959039 38.9859393, -76.9589466 38.9859495, -76.9589328 38.9858731, -76.95902510000001 38.9858629))",POINT (-76.95898587731598 38.98590620663826),69.2,26
,644,612732139.0,,yes,,,"POLYGON ((-76.93209469999999 39.0028982, -76.9321187 39.0028119, -76.9321333 39.0028143, -76.9321369 39.0028012, -76.93216580000001 39.0028061, -76.93216200000001 39.0028198, -76.9321939 39.0028252, -76.93217009999999 39.0029109, -76.93209469999999 39.0028982))",POINT (-76.93214458134118 39.00285867801281),69.1,7
,1158,613049587.0,,yes,,,"POLYGON ((-76.941804 38.9821039, -76.9418773 38.9821029, -76.94187959999999 38.9822009, -76.9418063 38.982202, -76.941804 38.9821039))",POINT (-76.94184179377841 38.98215242535061),69.1,37
,1723,613093283.0,,yes,,,"POLYGON ((-76.93029180000001 38.9766916, -76.93031430000001 38.9766261, -76.9303563 38.9766348, -76.9303597 38.9766249, -76.9303845 38.9766301, -76.93038129999999 38.9766396, -76.93041220000001 38.976646, -76.9303895 38.976712, -76.93029180000001 38.9766916))",POINT (-76.93035269168394 38.97666762757537),68.6,47
,972,612768012.0,,yes,,,"POLYGON ((-76.94509069999999 38.9985972, -76.9451651 38.9985711, -76.94521090000001 38.9986507, -76.9451365 38.9986768, -76.94509069999999 38.9985972))",POINT (-76.94515079999999 38.99862395),68.4,12
,1463,613050310.0,,yes,,,"POLYGON ((-76.9313702 38.9780332, -76.9313964 38.9779549, -76.9314808 38.9779721, -76.9314546 38.9780504, -76.9313702 38.9780332))",POINT (-76.93142549999999 38.97800264999999),67.9,47
,1487,613050361.0,,yes,,,"POLYGON ((-76.9350111 38.9787339, -76.9351066 38.9787215, -76.9351073 38.9787249, -76.9351355 38.9787212, -76.9351424 38.9787536, -76.93511479999999 38.9787572, -76.9351204 38.9787835, -76.93502429999999 38.978796, -76.9350111 38.9787339))",POINT (-76.93507347573869 38.97875617567722),67.7,46
,1159,613049589.0,,yes,,,"POLYGON ((-76.9417993 38.9823071, -76.94187100000001 38.9823055, -76.94187460000001 38.9824033, -76.9418029 38.9824049, -76.9417993 38.9823071))",POINT (-76.94183695000001 38.9823552),67.5,37
,2190,613935030.0,,yes,,,"POLYGON ((-76.94983139999999 38.98808, -76.9498344 38.9879154, -76.9498481 38.9879156, -76.9498481 38.9879114, -76.9498763 38.9879153, -76.9498732 38.9880805, -76.94983139999999 38.98808))",POINT (-76.94985387004694 38.98799711624542),66.9,27
,301,25650313.0,,yes,,,"POLYGON ((-76.95347169999999 38.9973161, -76.95360049999999 38.997216, -76.9535662 38.9971893, -76.9534374 38.9972894, -76.95347169999999 38.9973161))",POINT (-76.95351894999999 38.9972527),66.0,11
,1364,613050142.0,,yes,,,"POLYGON ((-76.93498099999999 38.9792111, -76.9350699 38.979229, -76.93504590000001 38.9793015, -76.93495710000001 38.9792836, -76.93498099999999 38.9792111))",POINT (-76.93501347903522 38.9792562940131),66.0,46
,757,612764472.0,,yes,,,"POLYGON ((-76.9491905 38.9990124, -76.9492766 38.9990096, -76.9492808 38.9990886, -76.9491948 38.9990915, -76.9491905 38.9990124))",POINT (-76.94923566525618 38.99905051807887),65.5,11
,841,612764746.0,,yes,,,"POLYGON ((-76.94883489999999 38.9984112, -76.9488345 38.9984044, -76.94882629999999 38.9984048, -76.948825 38.9983846, -76.94883369999999 38.9983842, -76.94883040000001 38.9983322, -76.9489141 38.9983289, -76.94891920000001 38.9984079, -76.94883489999999 38.9984112))",POINT (-76.94887360362134 38.99837070188602),65.4,12
,2025,613109570.0,,yes,,,"POLYGON ((-76.9513753 39.0017137, -76.9513931 39.0016462, -76.9514898 39.0016617, -76.9514721 39.0017292, -76.9513753 39.0017137))",POINT (-76.95143257169673 39.00168770528475),65.4,3
,2270,613935202.0,,yes,,,"POLYGON ((-76.9498502 38.9882022, -76.94985010000001 38.9881971, -76.9498619 38.9881969, -76.949862 38.9882014, -76.94987639999999 38.9882012, -76.9498801 38.9883667, -76.94983929999999 38.9883673, -76.9498356 38.9882024, -76.9498502 38.9882022))",POINT (-76.94985785209208 38.98828368765412),65.4,27
,747,612764462.0,,yes,,,"POLYGON ((-76.9488884 38.9994302, -76.9488849 38.9993786, -76.9488664 38.9993794, -76.9488649 38.9993573, -76.94888330000001 38.9993565, -76.9488831 38.999353, -76.9489655 38.9993496, -76.94897090000001 38.9994267, -76.9488884 38.9994302))",POINT (-76.94892383451919 38.99938856089416),65.2,11
,904,612767805.0,,yes,,,"POLYGON ((-76.93209640000001 38.9941154, -76.93219809999999 38.9941407, -76.93217 38.9942009, -76.9320682 38.9941733, -76.93209640000001 38.9941154))",POINT (-76.93213344098575 38.99415770200564),64.9,23
,812,612764594.0,,yes,,,"POLYGON ((-76.94928830000001 38.99923, -76.9492925 38.9993088, -76.9492073 38.9993115, -76.94920310000001 38.9992327, -76.94928830000001 38.99923))",POINT (-76.94924780000001 38.99927075),64.6,11
,2018,613109560.0,,yes,,,"POLYGON ((-76.95591570000001 39.0018293, -76.95612029999999 39.0018282, -76.95612060000001 39.0018608, -76.955916 39.0018619, -76.95591570000001 39.0018293))",POINT (-76.95601815000002 39.00184505),64.1,2
,1460,613050298.0,,yes,,,"POLYGON ((-76.9334188 38.9777038, -76.93351560000001 38.9777132, -76.9335047 38.977781, -76.933408 38.9777716, -76.9334188 38.9777038))",POINT (-76.93346177705789 38.97774239436014),64.0,46
,762,612764479.0,,yes,,,"POLYGON ((-76.9488437 38.9985512, -76.94892830000001 38.9985489, -76.94893190000001 38.9986274, -76.9488472 38.9986297, -76.9488437 38.9985512))",POINT (-76.94888777559292 38.9985893077118),63.9,12
,772,612764491.0,,yes,,,"POLYGON ((-76.9483728 38.9981925, -76.94845669999999 38.9981898, -76.9484609 38.9982685, -76.94837699999999 38.9982712, -76.9483728 38.9981925))",POINT (-76.94841685 38.9982305),63.6,12
,711,612764401.0,,yes,,,"POLYGON ((-76.949186 38.9989027, -76.9492707 38.9988994, -76.9492757 38.9989771, -76.949191 38.9989804, -76.949186 38.9989027))",POINT (-76.94923084999999 38.9989399),63.4,11
,752,612764467.0,,yes,,,"POLYGON ((-76.949215 38.9994515, -76.94929930000001 38.9994488, -76.94930340000001 38.9995268, -76.94921909999999 38.9995295, -76.949215 38.9994515))",POINT (-76.94925919999999 38.99948915),63.3,11
,739,612764454.0,,yes,,,"POLYGON ((-76.9488537 38.9987712, -76.948938 38.9987683, -76.94894240000001 38.998846, -76.9488581 38.9988489, -76.9488537 38.9987712))",POINT (-76.94889804999998 38.9988086),63.1,12
,794,612764522.0,,yes,,,"POLYGON ((-76.948814 38.9980037, -76.9488976 38.9980007, -76.9489023 38.998079, -76.9488187 38.998082, -76.948814 38.9980037))",POINT (-76.94885814999999 38.99804135),63.0,12
,717,612764408.0,,yes,,,"POLYGON ((-76.9483796 38.9983471, -76.9484642 38.9983439, -76.948469 38.9984211, -76.94838439999999 38.9984243, -76.9483796 38.9983471))",POINT (-76.94842430000001 38.9983841),62.9,12
,833,612764738.0,,yes,,,"POLYGON ((-76.9492003 38.999121, -76.9492834 38.9991191, -76.9492863 38.9991978, -76.94920310000001 38.9991997, -76.9492003 38.999121))",POINT (-76.94924327548641 38.99915940787623),62.9,11
,797,612764528.0,,yes,,,"POLYGON ((-76.9488199 38.998113, -76.94890359999999 38.9981104, -76.9489076 38.9981883, -76.94882389999999 38.9981909, -76.9488199 38.998113))",POINT (-76.94886375 38.99815065),62.8,12
,761,612764478.0,,yes,,,"POLYGON ((-76.9483939 38.9985661, -76.9484787 38.9985643, -76.9484813 38.9986412, -76.9483965 38.9986429, -76.9483939 38.9985661))",POINT (-76.94843760918036 38.99860362455505),62.7,12
,776,612764496.0,,yes,,,"POLYGON ((-76.9492046 38.9995551, -76.949305 38.9995528, -76.9493075 38.9996177, -76.9492072 38.9996201, -76.9492046 38.9995551))",POINT (-76.94925606163204 38.99958642013119),62.7,11
,886,612765076.0,,yes,,,"POLYGON ((-76.94838679999999 38.9984561, -76.9484695 38.998453, -76.9484743 38.9985317, -76.9483915 38.9985348, -76.94838679999999 38.9984561))",POINT (-76.94843052580477 38.99849390789532),62.7,12
,775,612764495.0,,yes,,,"POLYGON ((-76.9488944 38.9995665, -76.948995 38.9995631, -76.9489985 38.9996277, -76.948898 38.999631, -76.9488944 38.9995665))",POINT (-76.94894648721562 38.99959706894905),62.5,11
,637,612732104.0,,yes,,,"POLYGON ((-76.9318887 39.0029006, -76.93189510000001 39.0028704, -76.93191330000001 39.0028728, -76.931918 39.0028506, -76.9319732 39.0028578, -76.9319696 39.0028746, -76.93200299999999 39.002879, -76.93199130000001 39.0029338, -76.9319036 39.0029223, -76.9319077 39.0029031, -76.9318887 39.0029006))",POINT (-76.93194715956211 39.00289377365725),62.4,7
,1410,613050222.0,,yes,,,"POLYGON ((-76.93338319999999 38.9793536, -76.9334054 38.9792935, -76.9335051 38.979316, -76.93348279999999 38.9793761, -76.93338319999999 38.9793536))",POINT (-76.93344412959627 38.97933479601187),62.4,46
,1743,613093607.0,,yes,,,"POLYGON ((-76.93363050000001 38.9773202, -76.9336512 38.9772541, -76.9337438 38.9772717, -76.93372309999999 38.9773379, -76.93363050000001 38.9773202))",POINT (-76.93368716045866 38.97729597885632),62.4,46
,731,612764444.0,,yes,,,"POLYGON ((-76.948859 38.998914, -76.9489421 38.9989105, -76.94894739999999 38.9989883, -76.94886440000001 38.9989918, -76.948859 38.998914))",POINT (-76.94890322409093 38.99895114223177),62.3,11
,756,612764471.0,,yes,,,"POLYGON ((-76.9488656 38.9990227, -76.94894840000001 38.9990201, -76.9489525 38.9990982, -76.9488697 38.9991008, -76.9488656 38.9990227))",POINT (-76.94890905 38.99906045),62.2,11
,726,612764428.0,,yes,,,"POLYGON ((-76.94836549999999 38.9980417, -76.94844809999999 38.9980395, -76.9484516 38.9981177, -76.948369 38.9981199, -76.94836549999999 38.9980417))",POINT (-76.94840854999998 38.99807970000001),62.1,12
,810,612764564.0,,yes,,,"POLYGON ((-76.94887749999999 38.9992428, -76.94896 38.9992403, -76.9489639 38.9993185, -76.9488814 38.999321, -76.94887749999999 38.9992428))",POINT (-76.9489207 38.99928065),62.1,11
,724,612764423.0,,yes,,,"POLYGON ((-76.9488714 38.9991326, -76.9489538 38.9991296, -76.9489584 38.9992077, -76.948876 38.9992107, -76.9488714 38.9991326))",POINT (-76.94891490000001 38.99917015),62.0,11
,749,612764464.0,,yes,,,"POLYGON ((-76.9492111 38.9993413, -76.94929399999999 38.999339, -76.9492975 38.9994164, -76.9492147 38.9994187, -76.9492111 38.9993413))",POINT (-76.94925432439608 38.99937884223161),61.7,11
,1671,613093182.0,,yes,,,"POLYGON ((-76.934359 38.9769034, -76.93438310000001 38.9768325, -76.9344667 38.9768498, -76.9344426 38.9769207, -76.934359 38.9769034))",POINT (-76.93441285 38.9768766),61.0,46
HVAC Building,318,26764609.0,,university,,,"POLYGON ((-76.94378740000001 38.988352, -76.9437861 38.9882629, -76.9437149 38.9882636, -76.94371630000001 38.9883527, -76.94378740000001 38.988352))",POINT (-76.94375117477644 38.9883077895665),60.9,28
,1184,613049681.0,,yes,,,"POLYGON ((-76.945386 38.9782662, -76.9454605 38.9782306, -76.94550889999999 38.9782924, -76.9454344 38.978328, -76.945386 38.9782662))",POINT (-76.94544745 38.9782793),60.8,44
,1709,613093268.0,,yes,,,"POLYGON ((-76.9338666 38.9768062, -76.9338898 38.9767347, -76.9339727 38.9767511, -76.93394960000001 38.9768226, -76.9338666 38.9768062))",POINT (-76.93391967101779 38.97677865639572),60.7,46
,1774,613093801.0,,yes,,,"POLYGON ((-76.93413030000001 38.9765417, -76.93416430000001 38.9766033, -76.9340778 38.9766324, -76.9340438 38.9765708, -76.93413030000001 38.9765417))",POINT (-76.93410405 38.97658705),60.7,46
,1053,612768344.0,,yes,,,"POLYGON ((-76.9303719 38.9923823, -76.9304269 38.9924336, -76.9303546 38.9924808, -76.9302996 38.9924294, -76.9303719 38.9923823))",POINT (-76.93036324708963 38.99243153323732),60.6,23
,1178,613049655.0,,yes,,,"POLYGON ((-76.93014549999999 38.9777899, -76.9301696 38.9777164, -76.93025009999999 38.9777324, -76.930226 38.977806, -76.93014549999999 38.9777899))",POINT (-76.93019780779412 38.97776117904881),60.6,47
,299,25650303.0,,yes,,,"POLYGON ((-76.9537292 38.9974495, -76.9536348 38.9973761, -76.95359190000001 38.9974094, -76.9536863 38.9974828, -76.9537292 38.9974495))",POINT (-76.95366055 38.99742945),60.5,11
,1954,613109408.0,,yes,,,"POLYGON ((-76.9499433 39.0022942, -76.9500367 39.0022853, -76.950047 39.0023516, -76.94995369999999 39.0023605, -76.9499433 39.0022942))",POINT (-76.94999517298736 39.00232289427331),60.4,3
,780,612764502.0,,yes,,,"POLYGON ((-76.9488898 38.999462, -76.94897020000001 38.9994591, -76.9489748 38.9995369, -76.9488944 38.9995397, -76.9488898 38.999462))",POINT (-76.94893230857117 38.99949942421939),60.2,11
,1740,613093604.0,,yes,,,"POLYGON ((-76.93408580000001 38.9774111, -76.9341064 38.9773467, -76.9341968 38.9773643, -76.9341762 38.9774287, -76.93408580000001 38.9774111))",POINT (-76.93414129999999 38.97738769999999),59.4,46
,1281,613049874.0,,yes,,,"POLYGON ((-76.9312944 38.9795537, -76.9313111 38.979513, -76.9313465 38.9795219, -76.93134879999999 38.9795165, -76.9314388 38.9795391, -76.9314198 38.9795851, -76.9312944 38.9795537))",POINT (-76.93136782116392 38.97954745061185),59.2,39
,625,612732074.0,,yes,,,"POLYGON ((-76.9314868 39.0044075, -76.9315924 39.0044228, -76.93157909999999 39.0044789, -76.9314735 39.0044636, -76.9314868 39.0044075))",POINT (-76.93153295 39.0044432),58.9,7
,2262,613935185.0,,yes,,,"POLYGON ((-76.95433370000001 38.9777344, -76.95440809999999 38.9777061, -76.9544496 38.9777727, -76.9543752 38.9778009, -76.95433370000001 38.9777344))",POINT (-76.95439165518901 38.97775351838142),58.9,42
Lot 16b,2770,698412658.0,,parking,,,"POLYGON ((-76.9353435 38.9830904, -76.9353431 38.9830606, -76.9351398 38.9830621, -76.9351401 38.983092, -76.9353435 38.9830904))",POINT (-76.93524156868232 38.98307627666687),58.3,38
Lot S5,227,25167668.0,,parking,,,"POLYGON ((-76.9493679 38.9932545, -76.9493465 38.993285, -76.9494967 38.9933485, -76.94951810000001 38.9933179, -76.9493679 38.9932545))",POINT (-76.94943233097383 38.99330148927179),57.1,19
,2193,613935034.0,,yes,,,"POLYGON ((-76.95437939999999 38.9778118, -76.9544573 38.977784, -76.95449410000001 38.9778469, -76.95441630000001 38.9778748, -76.95437939999999 38.9778118))",POINT (-76.95443676207802 38.97782937682887),57.0,42
,1658,613093167.0,,yes,,,"POLYGON ((-76.93651319999999 38.9772734, -76.9365201 38.9772029, -76.93660319999999 38.9772079, -76.93659630000001 38.9772784, -76.93651319999999 38.9772734))",POINT (-76.93655819999998 38.97724065),56.6,46
,1047,612768298.0,,yes,,,"POLYGON ((-76.9385595 38.9892544, -76.93862180000001 38.9892538, -76.93862319999999 38.9893483, -76.93856100000001 38.9893489, -76.9385595 38.9892544))",POINT (-76.93859137475302 38.98930133735178),56.5,29
Lot K6,268,25204544.0,,parking,,,"POLYGON ((-76.9548133 38.9908321, -76.95483040000001 38.990792, -76.9549592 38.9908321, -76.954942 38.9908721, -76.9548133 38.9908321))",POINT (-76.95488621011236 38.99083206666667),56.2,18
,1387,613050197.0,,yes,,,"POLYGON ((-76.93269840000001 38.9817185, -76.93272450000001 38.9816523, -76.9328051 38.9816716, -76.9327789 38.9817379, -76.93269840000001 38.9817185))",POINT (-76.9327517379734 38.98169507396796),56.2,39
Crane Aquaculture Support Building,554,428969276.0,,yes,,,"POLYGON ((-76.9401828 39.0042243, -76.94009749999999 39.0042099, -76.94011570000001 39.0041448, -76.9402011 39.0041592, -76.9401828 39.0042243))",POINT (-76.94014927846146 39.00418454422783),55.9,5
,1625,613093020.0,,yes,,,"POLYGON ((-76.92974630000001 38.9769094, -76.92969359999999 38.977035, -76.9296514 38.977024, -76.9297049 38.9768989, -76.92974630000001 38.9769094))",POINT (-76.92969896078533 38.97696705490691),55.9,47
,927,612767904.0,,yes,,,"POLYGON ((-76.930209 38.9978078, -76.9301385 38.9977976, -76.93015320000001 38.9977356, -76.9302244 38.9977459, -76.93022240000001 38.9977544, -76.9302474 38.9977581, -76.93023599999999 38.9978059, -76.9302103 38.9978022, -76.930209 38.9978078))",POINT (-76.93019162017362 38.99777352201431),55.7,15
,2641,613936152.0,,yes,,,"POLYGON ((-76.95539599999999 38.9821444, -76.95547910000001 38.9821343, -76.95549250000001 38.9822017, -76.9554095 38.9822118, -76.95539599999999 38.9821444))",POINT (-76.95544427246321 38.98217304354552),55.1,34
,2773,699660043.0,,yes,,,"POLYGON ((-76.94350180000001 38.9976918, -76.9434811 38.997649, -76.9433638 38.9976833, -76.94338449999999 38.9977261, -76.94350180000001 38.9976918))",POINT (-76.9434328 38.99768755),55.1,13
