WKT,FID,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,SHAPE_Le_1,SHAPE_Area
"MULTIPOLYGON (((-12461453.1902 3951161.3298,-12461453.1822 3951160.6298,-12461453.0886 3951159.6761,-12461452.8315 3951158.7531,-12461452.4189 3951157.8891,-12461451.8632 3951157.1101,-12461451.1813 3951156.44,-12461450.3939 3951155.8989,-12461449.525 3951155.5035,-12461448.601 3951155.2656,-12461447.6499 3951155.1925,-12461436.7052 3951155.3143,-12461436.4779 3951155.3169,-12461435.6221 3951155.4124,-12461434.7918 3951155.6415,-12461434.0075 3951155.9986,-12461433.2887 3951156.4749,-12461432.6531 3951157.0586,-12461432.1166 3951157.7351,-12461431.6922 3951158.4879,-12461427.5372 3951158.5343,-12461424.1223 3951158.5723,-12461424.0757 3951154.0381,-12461424.1211 3951153.4235,-12461424.2683 3951152.8253,-12461424.5131 3951152.2603,-12461424.9499 3951150.4823,-12461424.9432 3951149.8079,-12461424.8579 3951149.6871,-12461424.7544 3951149.5817,-12461424.6353 3951149.4944,-12461424.5039 3951149.4275,-12461424.3634 3951149.3827,-12461424.2175 3951149.3613,-12461424.0701 3951149.3638,-12461423.9251 3951149.39,-12461423.7861 3951149.4394,-12461423.6569 3951149.5107,-12461423.5408 3951149.6019,-12461420.6185 3951152.6037,-12461418.2711 3951150.2968,-12461420.5695 3951147.9358,-12461418.2225 3951145.6288,-12461422.8119 3951140.9145,-12461422.926 3951140.7764,-12461423.0162 3951140.6216,-12461423.0801 3951140.4541,-12461423.116 3951140.2784,-12461423.1231 3951140.0992,-12461423.101 3951139.9212,-12461423.0504 3951139.7491,-12461422.9727 3951139.5876,-12461422.8698 3951139.441,-12461422.7446 3951139.3131,-12461422.6004 3951139.2074,-12461421.7689 3951138.6976,-12461420.4147 3951137.9917,-12461418.976 3951137.4818,-12461417.4807 3951137.1779,-12461415.9578 3951137.0859,-12461409.6171 3951137.148,-12461409.0572 3951137.1969,-12461408.5113 3951137.3317,-12461407.9926 3951137.5491,-12461407.5132 3951137.844,-12461407.0846 3951138.2093,-12461402.3276 3951138.2585,-12461397.6388 3951138.3079,-12461397.2301 3951137.9538,-12461396.774 3951137.6642,-12461396.2802 3951137.4454,-12461395.7598 3951137.3021,-12461395.224 3951137.2375,-12461394.6846 3951137.253,-12461378.5383 3951138.9266,-12461378.4532 3951127.9194,-12461385.8835 3951128.3088,-12461386.2003 3951128.2977,-12461386.5104 3951128.2316,-12461386.8044 3951128.1126,-12461387.0735 3951127.9443,-12461387.3096 3951127.7317,-12461387.5054 3951127.4813,-12461387.6552 3951127.2006,-12461387.7543 3951126.8981,-12461387.7998 3951126.5829,-12461388.0476 3951121.8161,-12461394.6058 3951122.1602,-12461394.3585 3951126.9222,-12461394.3675 3951127.2208,-12461394.4246 3951127.514,-12461394.5284 3951127.794,-12461394.676 3951128.0533,-12461394.8637 3951128.285,-12461395.0863 3951128.4831,-12461395.338 3951128.6421,-12461395.6121 3951128.758,-12461395.9012 3951128.8276,-12461396.1978 3951128.8491,-12461426.2078 3951128.5555,-12461426.7874 3951128.552,-12461427.3591 3951128.4563,-12461427.9085 3951128.2708,-12461428.4217 3951128.0003,-12461428.8858 3951127.6516,-12461429.2891 3951127.2333,-12461429.6214 3951126.7562,-12461429.8743 3951126.2323,-12461430.0414 3951125.6747,-12461430.1185 3951125.0976,-12461431.7167 3951125.0822,-12461433.472 3951125.0629,-12461437.1203 3951125.0292,-12461437.1698 3951125.9225,-12461437.3574 3951126.7971,-12461437.6785 3951127.6315,-12461438.1252 3951128.4054,-12461438.6867 3951129.0998,-12461439.3492 3951129.6977,-12461440.0963 3951130.1844,-12461440.9099 3951130.548,-12461441.7701 3951130.7797,-12461452.7318 3951132.4539,-12461453.6762 3951132.515,-12461454.6169 3951132.4118,-12461455.5259 3951132.1473,-12461456.3759 3951131.7294,-12461457.1415 3951131.1706,-12461457.7999 3951130.4877,-12461458.3314 3951129.701,-12461458.72 3951128.8341,-12461458.9542 3951127.913,-12461459.0269 3951126.965,-12461459.011 3951125.3228,-12461462.6593 3951125.2874,-12461466.3077 3951125.2516,-12461466.2989 3951126.8863,-12461466.1307 3951128.8932,-12461465.6521 3951130.849,-12461464.8747 3951132.7053,-12461463.8177 3951134.4166,-12461463.5025 3951134.9316,-12461463.2758 3951135.4915,-12461463.1438 3951136.0813,-12461463.1101 3951136.6849,-12461463.1756 3951137.2859,-12461463.3385 3951137.8678,-12461463.5944 3951138.4149,-12461463.9363 3951138.9124,-12461464.355 3951139.3466,-12461464.839 3951139.7057,-12461465.3751 3951139.9801,-12461465.9489 3951140.1622,-12461465.929 3951143.9115,-12461465.91 3951147.5772,-12461465.0446 3951147.6417,-12461464.2002 3951147.8429,-12461463.3981 3951148.1756,-12461462.6584 3951148.6315,-12461461.9998 3951149.1992,-12461461.4387 3951149.8643,-12461460.9894 3951150.6101,-12461460.663 3951151.418,-12461460.4678 3951152.2675,-12461460.4088 3951153.1373,-12461460.4986 3951162.3479,-12461456.8503 3951162.3885,-12461453.2023 3951162.4292,-12461453.1902 3951161.3298),(-12461446.4186 3951150.4411,-12461447.247 3951150.3508,-12461448.0522 3951150.1352,-12461448.8154 3951149.7993,-12461449.5191 3951149.3509,-12461449.6068 3951149.2681,-12461449.6798 3951149.172,-12461449.736 3951149.0651,-12461449.7741 3951148.9504,-12461449.7928 3951148.831,-12461449.7918 3951148.7101,-12461449.7709 3951148.591,-12461449.731 3951148.477,-12461449.6728 3951148.3711,-12461449.5982 3951148.2763,-12461449.5091 3951148.1951,-12461445.0619 3951144.7693,-12461449.0578 3951139.5334,-12461453.2617 3951142.7719,-12461453.3682 3951142.8373,-12461453.4842 3951142.8836,-12461453.6063 3951142.9094,-12461453.7311 3951142.9138,-12461453.8547 3951142.8969,-12461453.9737 3951142.859,-12461454.0845 3951142.8013,-12461454.1839 3951142.7255,-12461454.269 3951142.6337,-12461454.3373 3951142.5288,-12461454.3868 3951142.4136,-12461454.416 3951142.2917,-12461454.4765 3951141.3353,-12461454.3708 3951140.3829,-12461454.1021 3951139.4633,-12461453.6785 3951138.6046,-12461453.113 3951137.8328,-12461452.4227 3951137.1714,-12461451.6286 3951136.6405,-12461450.7548 3951136.2561,-12461449.8279 3951136.03,-12461440.7562 3951134.6443,-12461439.4962 3951134.5633,-12461438.2411 3951134.7017,-12461437.0286 3951135.0555,-12461435.8949 3951135.6139,-12461434.874 3951136.3604,-12461433.9965 3951137.2724,-12461433.2886 3951138.3228,-12461432.7715 3951139.4801,-12461432.4607 3951140.7096,-12461432.3656 3951141.9746,-12461432.3765 3951143.2304,-12461432.5829 3951144.469,-12461432.9796 3951145.6599,-12461433.5569 3951146.7738,-12461434.3005 3951147.7833,-12461435.1922 3951148.6634,-12461436.2099 3951149.3925,-12461437.3286 3951149.9527,-12461438.5208 3951150.3301,-12461439.7571 3951150.5155,-12461446.4186 3951150.4411)))","698588","13242096",2008/06/09,1998/07/07,"1",942 S ASH AVE,10599.000000000000000,977.437637380999945,357.086216831567128,10599.456565200001933
"MULTIPOLYGON (((-12460850.3139 3950253.1777,-12460877.675 3950252.7468,-12460877.6872 3950312.2541,-12460850.3258 3950312.5319,-12460850.3139 3950253.1777)))","699458","13317072",2008/06/09,1900/01/01,"1",33 E 14TH ST,12161.000000000000000,474.300384565999991,173.588805498815901,12160.789862199999334
"MULTIPOLYGON (((-12458148.3311 3950916.0506,-12458144.6943 3950912.3732,-12458144.7301 3950901.0404,-12458182.5652 3950879.0715,-12458183.9824 3950880.9716,-12458185.6862 3950882.617,-12458187.6321 3950883.9645,-12458189.7689 3950884.9788,-12458192.0407 3950885.6332,-12458194.3878 3950885.9107,-12458196.7487 3950885.8039,-12458199.0614 3950885.3156,-12458191.7404 3950916.1918,-12458148.3311 3950916.0506)))","699862","13262099",2008/04/30,1900/01/01,"1",1412 E DON CARLOS AVE,10401.000000000000000,422.290994211999987,154.323257518491801,10401.399833299999955
"MULTIPOLYGON (((-12462001.0909 3950399.9702,-12462001.0682 3950392.2723,-12462021.499 3950392.4941,-12462021.5218 3950400.192,-12462001.0909 3950399.9702)))","699888","12466792",2008/06/09,1900/01/01,"1",1323 S MITCHELL DR,1176.000000000000000,154.015260310000002,56.259975063113650,1176.120227729999897
"MULTIPOLYGON (((-12459912.9544 3951384.2981,-12459912.9355 3951379.7159,-12459922.0564 3951379.604,-12459922.3015 3951439.1724,-12459913.1806 3951439.2843,-12459912.9544 3951384.2981)))","700836","13250037",2008/06/09,1900/01/01,"1",651 E UNIVERSITY DR,4063.000000000000000,375.012172846999988,137.380981281569916,4062.631369780000114
"MULTIPOLYGON (((-12458756.8443 3950807.9287,-12458756.8534 3950805.4394,-12458758.0994 3950804.1883,-12458758.1092 3950801.9564,-12458769.2024 3950802.0573,-12458769.1945 3950808.0254,-12458756.8443 3950807.9287)))","701056","13273281",2008/04/30,1900/01/01,"1",1036 S MARIANA ST,525.000000000000000,98.250440921199996,35.899300829000900,524.989166252000018
"MULTIPOLYGON (((-12458145.5565 3950639.6143,-12458145.6083 3950623.2061,-12458149.2682 3950619.5426,-12458186.7948 3950619.5615,-12458195.7639 3950656.7171,-12458193.5365 3950657.0787,-12458191.3912 3950657.7808,-12458189.3793 3950658.8069,-12458187.5489 3950660.1322,-12458185.9437 3950661.7252,-12458145.5565 3950639.6143)))","701370","13262035",2008/04/30,1900/01/01,"1",1417 E HALL ST,10950.000000000000000,423.117058532999977,154.673365063355334,10950.121066300000166
"MULTIPOLYGON (((-12460627.0228 3951843.9196,-12460626.8277 3951785.4516,-12460640.5101 3951785.4166,-12460659.6654 3951785.3674,-12460659.8605 3951843.7908,-12460659.8721 3951847.2733,-12460663.5209 3951847.2726,-12460663.704 3951902.1135,-12460640.9 3951902.2283,-12460627.2175 3951902.2971,-12460627.0228 3951843.9196)))","701690","13227014",2008/06/05,1900/01/01,"1",525 S FOREST AVE,30173.000000000000000,837.225086979000025,306.567170879281775,30173.528574100000696
"MULTIPOLYGON (((-12461760.9072 3950363.4201,-12461760.824 3950327.3735,-12461786.6772 3950327.5041,-12461786.9291 3950363.53,-12461760.9072 3950363.4201)))","702204","12465041",2008/06/09,1900/01/01,"1",501 W 14TH ST,6990.000000000000000,338.831254736999995,123.949138617151974,6989.860116519999792
"MULTIPOLYGON (((-12461696.304 3952628.9987,-12461706.7294 3952628.8461,-12461706.8015 3952633.8252,-12461705.0942 3952633.8501,-12461705.1559 3952638.1006,-12461701.8771 3952638.1486,-12461701.9296 3952641.7651,-12461696.4902 3952641.8447,-12461696.304 3952628.9987)))","702667","12424060",2008/06/04,2000/12/13,"1",425 W RIO SALADO PKWY  105,812.000000000000000,127.236736125999997,46.547932288933787,812.271643512999958
"MULTIPOLYGON (((-12461992.9629 3950230.4378,-12461992.8757 3950201.1891,-12461992.9633 3950200.0347,-12461993.2307 3950198.9085,-12461993.6712 3950197.8386,-12461994.2739 3950196.8518,-12461995.0238 3950195.9727,-12461995.902 3950195.2231,-12461996.8867 3950194.6218,-12461997.9535 3950194.1837,-12461999.0755 3950193.9199,-12462000.2249 3950193.8368,-12462020.3885 3950193.9835,-12462020.3996 3950230.6374,-12461992.9629 3950230.4378)))","702854","12466082",2008/06/09,1900/01/01,"1",600 W 15TH ST,7446.000000000000000,341.903838966000023,125.054981984519927,7446.428626410000106
"MULTIPOLYGON (((-12458677.6314 3951060.0541,-12458677.638 3951035.084,-12458713.7361 3951035.2264,-12458714.133 3951037.892,-12458714.9567 3951040.4571,-12458716.1851 3951042.8532,-12458717.7856 3951045.0164,-12458719.7153 3951046.8887,-12458721.9228 3951048.4203,-12458724.3491 3951049.5703,-12458726.9294 3951050.308,-12458729.5948 3951050.6136,-12458729.8909 3951059.3653,-12458711.0362 3951063.8714,-12458681.5971 3951064.5962,-12458677.6314 3951060.0541)))","703004","13273150",2008/04/30,1900/01/01,"1",903 S MARIANA ST,9489.000000000000000,407.523048532000018,148.888350351575014,9489.334268009999505
"MULTIPOLYGON (((-12459278.1772 3950203.7832,-12459284.9992 3950203.825,-12459285.7448 3950204.5379,-12459285.9634 3950208.4765,-12459289.1643 3950208.4763,-12459289.1648 3950216.3679,-12459279.8195 3950216.2726,-12459279.8573 3950212.5277,-12459278.0945 3950212.5098,-12459278.1772 3950203.7832)))","704537","13310067",2008/04/30,1900/01/01,"1",1402 S JENTILLY LN,866.000000000000000,127.066356330999994,46.471623595409334,865.552617115999965
"MULTIPOLYGON (((-12458848.2425 3950669.196,-12458856.9429 3950669.1047,-12458857.1218 3950687.8886,-12458848.4377 3950687.9446,-12458848.2425 3950669.196)))","705498","13273295",2008/04/30,1900/01/01,"1",1215 E LEMON ST,1220.000000000000000,150.053479178000003,54.919527626962946,1219.914224560000093
"MULTIPOLYGON (((-12458320.1753 3950958.4784,-12458320.2455 3950923.5503,-12458344.3248 3950923.5972,-12458344.2546 3950958.501,-12458320.1753 3950958.4784)))","706792","13262127",2008/04/30,1900/01/01,"1",1345 E ORANGE ST,6287.000000000000000,322.511031478000007,117.990697419362363,6286.864373190001061
"MULTIPOLYGON (((-12461839.7448 3950225.9069,-12461839.4925 3950189.858,-12461865.0309 3950189.9673,-12461865.2834 3950226.0337,-12461839.7448 3950225.9069)))","706800","12465077",2008/06/09,1900/01/01,"1",524 W 15TH ST,6886.000000000000000,336.766327096999987,123.194615423725963,6886.485973180000656
"MULTIPOLYGON (((-12458491.6738 3951080.4847,-12458491.7655 3951018.7534,-12458523.4806 3951018.7827,-12458523.7273 3951080.728,-12458491.6738 3951080.4847)))","707272","13259030",2008/04/30,1900/01/01,"1",905 S DORSEY LN,14754.000000000000000,512.192157376999944,187.446696253156006,14754.083795500000633
"MULTIPOLYGON (((-12461716.4033 3951903.2231,-12461712.7546 3951903.2053,-12461712.7439 3951866.6075,-12461716.3932 3951866.6058,-12461734.6366 3951866.5968,-12461734.6468 3951903.3114,-12461716.4033 3951903.2231)))","707443",12433008A,2008/06/04,1900/01/01,"1",425 S WILSON ST,6000.000000000000000,319.992251942999985,117.097562699944845,5999.778409950000423
"MULTIPOLYGON (((-12461788.7694 3950171.3142,-12461788.5208 3950135.7512,-12461814.0592 3950135.8779,-12461814.3079 3950171.4236,-12461788.7694 3950171.3142)))","707444","12465087",2008/06/09,1900/01/01,"1",519 W 15TH ST,6790.000000000000000,334.021176808999996,122.187887530602254,6790.410994019999634
"MULTIPOLYGON (((-12461782.7885 3951755.1351,-12461782.8165 3951742.3442,-12461782.8301 3951736.1124,-12461782.8405 3951731.3469,-12461794.8191 3951731.3734,-12461794.767 3951755.1563,-12461782.7885 3951755.1351)))","708586","12433286",2008/07/30,2008/06/04,"1",511 W 6TH ST,2130.000000000000000,195.432000095000006,71.528361971043807,2130.211667089999992
"MULTIPOLYGON (((-12461825.168 3951224.2982,-12461755.6274 3951223.8698,-12461755.6041 3951205.9417,-12461828.7861 3951206.2983,-12461828.8252 3951224.3206,-12461825.168 3951224.2982)))","709040","12469067",2008/06/09,1900/01/01,"1",908 S WILSON ST,9837.000000000000000,499.290348744000028,182.332514526074021,9837.088436500000171
"MULTIPOLYGON (((-12461720.3495 3952173.0779,-12461737.8643 3952173.0612,-12461737.8714 3952180.6374,-12461720.3569 3952180.6542,-12461720.3495 3952173.0779)))","709457","12432080",2010/11/02,2010/10/14,"1",305 S WILSON ST  104,992.000000000000000,137.336645796999989,50.181822961868960,992.038847236000038
"MULTIPOLYGON (((-12460389.7745 3950451.714,-12460389.2625 3950396.7362,-12460416.9745 3950396.4678,-12460417.2077 3950451.4484,-12460417.2389 3950458.779,-12460417.2466 3950460.6157,-12460389.8599 3950460.88,-12460389.7745 3950451.714)))","709713",13314008A,2008/06/09,1900/01/01,"1",325 E APACHE BLVD,13216.000000000000000,501.057286101999978,183.396334013957528,13216.372316099999807
"MULTIPOLYGON (((-12461633.2434 3951597.1428,-12461633.2092 3951570.3828,-12461633.1787 3951546.5555,-12461633.1619 3951533.4689,-12461652.1346 3951533.525,-12461652.2162 3951597.1988,-12461633.2434 3951597.1428)))","711747","12433045",2009/04/21,1900/01/01,"1",405 W 7TH ST,9032.000000000000000,451.404258952000021,165.293470030787802,9032.493199009999444
"MULTIPOLYGON (((-12461874.5701 3951423.8631,-12461874.7796 3951353.1162,-12461883.6044 3951353.1323,-12461883.8293 3951423.8899,-12461874.5701 3951423.8631)))","713633","12469049",2008/06/09,2003/03/27,"1",527 W UNIVERSITY DR,4783.000000000000000,435.595200207000005,159.589221081923540,4783.398239610000019
"MULTIPOLYGON (((-12458450.9708 3951011.3844,-12458451.0335 3950976.9285,-12458475.1129 3950976.9508,-12458475.0503 3951011.4068,-12458450.9708 3951011.3844)))","713846","13259025",2008/04/30,1900/01/01,"1",1326 E ORANGE ST,6204.000000000000000,320.000367837999988,117.070934663586513,6204.010394709999673
"MULTIPOLYGON (((-12461324.3389 3951991.1124,-12461322.8696 3951991.1128,-12461322.8694 3951990.2697,-12461317.921 3951990.2709,-12461317.9206 3951988.7214,-12461315.9685 3951988.7218,-12461315.9676 3951984.7792,-12461317.1932 3951984.7789,-12461317.1923 3951981.2466,-12461326.8018 3951981.1587,-12461329.6504 3951981.1327,-12461329.6495 3951988.9857,-12461329.6501 3951991.4052,-12461324.339 3951991.4065,-12461324.3389 3951991.1124)))","714241","13229324",2008/06/05,1900/01/01,"1",154 W 5TH ST  129,928.000000000000000,130.741498855000003,47.799221525604381,927.724789428999884
"MULTIPOLYGON (((-12458427.0446 3951011.3622,-12458426.9541 3950976.9061,-12458451.0335 3950976.9285,-12458450.9708 3951011.3844,-12458427.0446 3951011.3622)))","714407","13259024",2008/04/30,1900/01/01,"1",1330 E ORANGE ST,6184.000000000000000,319.580921245000013,116.917796627877706,6184.270916079999552
"MULTIPOLYGON (((-12461334.5585 3951992.0572,-12461332.0588 3951992.0578,-12461332.058 3951988.9851,-12461329.6495 3951988.9857,-12461329.6504 3951981.1327,-12461339.005 3951981.0471,-12461343.3696 3951981.0462,-12461343.3712 3951987.685,-12461342.9794 3951987.6851,-12461342.9796 3951988.2537,-12461342.4136 3951988.2539,-12461342.4149 3951993.7965,-12461339.2522 3951993.7973,-12461339.2529 3951996.4353,-12461334.5596 3951996.4365,-12461334.5585 3951992.0572)))","714617","13229323",2008/06/05,1900/01/01,"1",154 W 5TH ST,1237.000000000000000,158.936374117000014,58.134592943393145,1237.031477920000043
"MULTIPOLYGON (((-12458092.075 3950738.7587,-12458092.1385 3950716.7662,-12458139.9059 3950716.8257,-12458139.8425 3950738.8184,-12458092.075 3950738.7587)))","715188","13261005",2008/04/30,1900/01/01,"1",1114 S UNA AVE,7856.000000000000000,381.860592119999978,139.520357423783139,7855.812823289998960
"MULTIPOLYGON (((-12461629.9706 3952425.8111,-12461634.4861 3952425.7488,-12461634.4661 3952424.2825,-12461639.2834 3952424.2162,-12461639.3989 3952432.7083,-12461630.0664 3952432.8369,-12461629.9706 3952425.8111)))","716241","12424040",2008/06/04,2000/12/13,"1",410 W 1ST ST  103,543.000000000000000,97.492384742100000,35.652846893615532,543.089820299000053
"MULTIPOLYGON (((-12460939.363 3951937.0155,-12460948.4847 3951936.9694,-12460948.6606 3951988.7835,-12460939.539 3951988.8571,-12460939.363 3951937.0155)))","716566","13228033",2008/06/05,1900/01/01,"1",60 E 5TH ST,3535.000000000000000,332.763985401000014,121.900010742950215,3534.551825089999966
"MULTIPOLYGON (((-12458950.0736 3950823.1757,-12458946.458 3950819.2492,-12458945.9016 3950757.5197,-12458973.2944 3950758.1507,-12458972.5907 3950823.6719,-12458950.0736 3950823.1757)))","717137","13273153",2008/04/30,1900/01/01,"1",1122 E LEMON ST,13058.000000000000000,498.607890225999995,182.517218786601774,13058.415590499998871
"MULTIPOLYGON (((-12461839.54 3950822.4422,-12461839.6817 3950771.1258,-12461860.405 3950771.2147,-12461860.2524 3950797.0557,-12461860.1018 3950822.5304,-12461839.54 3950822.4422)))","717318","12470100",2008/06/09,1900/01/01,"1",518 W HOWE ST,7921.000000000000000,393.162681856000006,143.918671216715666,7921.371478310000384
"MULTIPOLYGON (((-12460664.6179 3950210.2783,-12460712.5853 3950209.5237,-12460712.6362 3950233.3501,-12460664.7273 3950234.1038,-12460664.6179 3950210.2783)))","717477","13317018",2008/06/09,1900/01/01,"1",1411 S OAKLEY PL,8542.000000000000000,392.849458382000023,143.540368886193903,8542.276439850000315
"MULTIPOLYGON (((-12460811.8944 3952738.8289,-12460811.165 3952738.8434,-12460811.1561 3952738.3853,-12460809.0592 3952738.4265,-12460808.1475 3952738.4445,-12460807.9512 3952728.3687,-12460808.6138 3952728.3557,-12460810.2403 3952726.929,-12460809.6631 3952726.35,-12460809.5179 3952718.8998,-12460813.8909 3952718.8138,-12460813.9168 3952720.142,-12460815.4819 3952720.1111,-12460815.525 3952722.3247,-12460824.0038 3952722.158,-12460824.002 3952722.0665,-12460824.6414 3952722.0538,-12460826.4145 3952725.6868,-12460824.0948 3952726.8297,-12460824.1971 3952732.0811,-12460821.614 3952732.1319,-12460821.623 3952732.5898,-12460821.1671 3952732.5988,-12460821.2706 3952737.9115,-12460821.7264 3952737.9025,-12460821.7404 3952738.6164,-12460821.0119 3952738.6497,-12460821.0024 3952738.1916,-12460817.8115 3952738.2545,-12460817.8204 3952738.7124,-12460817.0971 3952738.7266,-12460814.9028 3952739.6549,-12460812.6268 3952740.3575,-12460811.8944 3952738.8289)))","717849","13220027",2008/06/05,2004/10/26,"1",120 E RIO SALADO PKWY  1-03,1970.000000000000000,213.087718244000001,77.945421610508532,1970.380264350000061
"MULTIPOLYGON (((-12458348.6165 3950662.542,-12458348.3439 3950619.6418,-12458371.0253 3950619.6528,-12458371.2348 3950662.553,-12458348.6165 3950662.542)))","719191","13262043",2008/04/30,1900/01/01,"1",1341 E HALL ST,7266.000000000000000,358.251528044999986,131.101482963192836,7266.255194090000259
"MULTIPOLYGON (((-12461749.7698 3951532.0951,-12461751.6759 3951532.0846,-12461751.6597 3951529.1019,-12461749.8007 3951529.1119,-12461749.7765 3951524.6043,-12461765.0035 3951524.6385,-12461765.072 3951528.634,-12461763.2937 3951528.665,-12461763.2542 3951533.4062,-12461749.7779 3951533.6042,-12461749.7698 3951532.0951)))","719198","12433111",2008/06/04,1900/01/01,"1",510 W UNIVERSITY DR  107,907.000000000000000,142.255179510000005,51.985501271413810,907.100586754999881
"MULTIPOLYGON (((-12461779.4095 3951792.7632,-12461779.4168 3951792.0582,-12461777.6112 3951792.0389,-12461777.6335 3951781.153,-12461783.599 3951781.2183,-12461783.5364 3951792.1176,-12461781.4815 3951792.0955,-12461781.4742 3951792.785,-12461779.4095 3951792.7632)))","719365","12433086",2008/08/05,1900/01/01,"1",548 S WILSON ST  103,495.000000000000000,95.824356060400007,35.071373497861657,494.983457403999978
"MULTIPOLYGON (((-12459450.4015 3951360.7336,-12459450.3269 3951310.9294,-12459497.9115 3951323.1338,-12459497.8321 3951360.8211,-12459450.4015 3951360.7336)))","719588",13273040D,2008/04/30,1900/01/01,"1",827 S RURAL RD,15539.000000000000000,503.285424319000015,184.047075043290022,15539.502023799999733
"MULTIPOLYGON (((-12461794.5502 3951807.2017,-12461794.554 3951805.4524,-12461793.8177 3951805.4507,-12461793.8226 3951803.2392,-12461794.5465 3951803.2408,-12461794.5504 3951801.4427,-12461805.4848 3951801.5775,-12461805.4722 3951807.3368,-12461794.5502 3951807.2017)))","720061","12433084",2008/08/05,1900/01/01,"1",544 S WILSON ST  101,483.000000000000000,95.329977337100004,34.836497711783792,482.633296355000027
"MULTIPOLYGON (((-12458219.1145 3950862.3978,-12458219.1682 3950826.8426,-12458219.1741 3950822.8494,-12458228.6342 3950822.8812,-12458243.618 3950822.9319,-12458243.612 3950826.922,-12458243.5585 3950862.4772,-12458219.1145 3950862.3978)))","720200","13262095",2008/04/30,1900/01/01,"1",1409 E DON CARLOS AVE,7229.000000000000000,349.780813396999974,127.981957848315929,7228.648231819999637
"MULTIPOLYGON (((-12459140.4001 3951414.7454,-12459140.415 3951404.3147,-12459148.6103 3951404.3266,-12459148.6071 3951406.6357,-12459149.7311 3951406.6373,-12459149.7285 3951408.4741,-12459148.6829 3951408.4726,-12459148.6784 3951411.5954,-12459149.8022 3951411.597,-12459149.7997 3951413.3288,-12459143.2644 3951413.3195,-12459143.2624 3951414.7494,-12459140.4001 3951414.7454)))","720201","13273190",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  204,615.000000000000000,114.155310728000003,41.747442553145177,614.965719209999975
"MULTIPOLYGON (((-12459013.7545 3951688.0876,-12458842.5692 3951687.8412,-12458842.7578 3951556.7146,-12458881.8779 3951556.7714,-12458881.9956 3951474.66,-12459180.547 3951475.0877,-12459187.8326 3951482.4284,-12459187.5424 3951688.3351,-12459013.7545 3951688.0876)))","720834","13234004",2008/09/16,2008/09/04,"1",1150 E UNIVERSITY DR,525781.000000000000000,3042.685950319999847,1112.132954959535709,525783.089481999981217
"MULTIPOLYGON (((-12461942.9615 3950712.2004,-12461942.9601 3950691.8828,-12461963.8133 3950691.8765,-12461963.8694 3950712.4713,-12461942.9615 3950712.2004)))","721206","12470155",2008/06/09,1900/01/01,"1",1132 S ROOSEVELT ST,3194.000000000000000,226.088490693000011,82.675332335431506,3194.073296109999774
"MULTIPOLYGON (((-12460683.2365 3950255.8072,-12460686.5205 3950255.7555,-12460707.3186 3950255.4283,-12460706.829 3950313.9885,-12460686.0318 3950314.1995,-12460682.7481 3950314.2327,-12460683.2365 3950255.8072)))","722761","13317064",2008/06/09,1900/01/01,"1",111 E 14TH ST,10533.000000000000000,451.211558038000021,165.157006686405566,10532.996876799999882
"MULTIPOLYGON (((-12458299.1529 3950766.2601,-12458299.2856 3950724.1058,-12458322.0623 3950724.0684,-12458321.9292 3950766.3369,-12458299.1529 3950766.2601)))","725309","13262065",2008/04/30,1900/01/01,"1",1349 E LEMON ST,7189.000000000000000,355.182346101000007,129.976378614113344,7189.488269880000189
"MULTIPOLYGON (((-12458471.4 3950323.8057,-12458471.5061 3950279.1904,-12458480.7787 3950279.2944,-12458496.2762 3950279.4682,-12458496.1691 3950324.615,-12458471.4 3950323.8057)))","725692","13308014",2009/05/08,1900/01/01,"1",1409 E HUDSON DR,8318.000000000000000,380.728775084000006,139.316328846564431,8318.029120049999619
