name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,437,594092039.0,,parking,,,"POLYGON ((-111.9253318 33.4167554, -111.9253311 33.4166276, -111.9254623 33.4166276, -111.9254617 33.4167581, -111.9253318 33.4167554))",POINT (-111.9253969535308 33.41669207010546),173.8,24
,343,552261822.0,,bicycle_parking,,,"POLYGON ((-111.9324523 33.4224549, -111.9324575 33.4224164, -111.932453 33.4223725, -111.932436 33.4223169, -111.9324217 33.4222853, -111.9323352 33.4223039, -111.9323426 33.422328, -111.9323538 33.4223311, -111.9323626 33.4224545, -111.9324523 33.4224549))",POINT (-111.9324017575112 33.42237465178135),155.8,13
,303,544161318.0,,parking,,,"POLYGON ((-111.9334204 33.4213187, -111.9333667 33.4213184, -111.9333533 33.4213183, -111.9333511 33.4215398, -111.9334182 33.4215403, -111.9334204 33.4213187))",POINT (-111.9333857527761 33.42142928032136),153.2,13
,219,294245652.0,,roof,,,"POLYGON ((-111.9224204 33.419787, -111.9227238 33.4198471, -111.9227369 33.4198008, -111.9224336 33.4197407, -111.9224204 33.419787))",POINT (-111.9225786644171 33.41979389917522),152.9,20
Danforth Chapel,31,28822660.0,,yes,,,"POLYGON ((-111.9353821 33.4185737, -111.9353821 33.4184734, -111.9352448 33.4184734, -111.9352448 33.4185737, -111.9353821 33.4185737))",POINT (-111.93531345 33.41852355),141.9,17
,362,552636699.0,,bicycle_parking,,,"POLYGON ((-111.9320912 33.4212474, -111.9320912 33.4211741, -111.9319043 33.4211741, -111.9319043 33.4212474, -111.9320912 33.4212474))",POINT (-111.93199775 33.42121075),141.2,18
,419,592246064.0,,carport,,,"POLYGON ((-111.9232581 33.4211555, -111.9233218 33.4211549, -111.9233193 33.4209501, -111.9232556 33.4209506, -111.9232581 33.4211555))",POINT (-111.9232886974129 33.42105277534939),134.5,19
,168,256984976.0,,yes,,,"POLYGON ((-111.9365296 33.4225635, -111.9363594 33.4225635, -111.9363594 33.4224899, -111.9365296 33.4224899, -111.9365296 33.4225635))",POINT (-111.9364445 33.42252670000001),129.1,12
,171,256984982.0,,yes,,,"POLYGON ((-111.9362153 33.4227468, -111.9361345 33.4227479, -111.936135 33.4227697, -111.9360778 33.4227705, -111.9360754 33.4226503, -111.936127 33.4226496, -111.9361337 33.4226788, -111.9361485 33.4226934, -111.9362142 33.4226925, -111.9362153 33.4227468))",POINT (-111.9361322087137 33.42271408022154),116.5,12
Dutch Bros. Coffee,507,,8354638.0,roof;yes,cafe,,"MULTIPOLYGON (((-111.925984 33.4170243, -111.9260118 33.4170012, -111.9259847 33.4169784, -111.9259569 33.4170015, -111.925984 33.4170243)), ((-111.925998 33.4169146, -111.9260552 33.4169179, -111.9260897 33.4169445, -111.9260883 33.4170004, -111.9260498 33.4170335, -111.9260118 33.4170012, -111.9259847 33.4169784, -111.9259545 33.4169518, -111.925998 33.4169146)))",POINT (-111.9260275585436 33.41696943876958),116.2,24
,150,157628546.0,,fountain,,,"POLYGON ((-111.938727 33.4162258, -111.9387584 33.4162112, -111.9387738 33.4162097, -111.9387986 33.4162137, -111.9388205 33.4162258, -111.9388327 33.4162399, -111.9388399 33.4162649, -111.9388397 33.4162688, -111.938834 33.4162877, -111.9388206 33.4163039, -111.9388 33.4163156, -111.9387738 33.4163201, -111.9387528 33.4163172, -111.938727 33.4163039, -111.9387147 33.4162875, -111.9387076 33.4162649, -111.9387135 33.4162422, -111.938727 33.4162258))",POINT (-111.9387740154261 33.41626490159899),114.8,22
,349,552419477.0,,fountain,,,"POLYGON ((-111.9379449 33.4155777, -111.9379763 33.4155631, -111.9379917 33.4155616, -111.9380165 33.4155656, -111.9380384 33.4155777, -111.9380506 33.4155918, -111.9380578 33.4156168, -111.9380576 33.4156207, -111.9380519 33.4156396, -111.9380385 33.4156558, -111.9380179 33.4156675, -111.9379917 33.415672, -111.9379707 33.4156691, -111.9379449 33.4156558, -111.9379326 33.4156394, -111.9379255 33.4156168, -111.9379314 33.4155941, -111.9379449 33.4155777))",POINT (-111.9379919154261 33.41561680159898),114.8,22
,207,294241322.0,,yes,,,"POLYGON ((-111.9248887 33.4194505, -111.9249448 33.4194981, -111.9250452 33.4194157, -111.9249891 33.4193681, -111.9248887 33.4194505))",POINT (-111.92496695 33.4194331),96.9,19
,398,576530397.0,,yes,,,"POLYGON ((-111.9403037 33.4193308, -111.9401401 33.4193342, -111.9401388 33.4192804, -111.9403064 33.4192748, -111.9403037 33.4193308))",POINT (-111.9402227772649 33.41930492593986),93.7,16
,211,294244606.0,,yes,,,"POLYGON ((-111.9226361 33.4192869, -111.9228042 33.4193168, -111.9228174 33.4192651, -111.9226492 33.4192353, -111.9226361 33.4192869))",POINT (-111.9227267560291 33.41927602860028),93.6,20
Filibertos,267,517106332.0,,restaurant,,,"POLYGON ((-111.9180981 33.4151558, -111.9180979 33.4150725, -111.9179927 33.4150727, -111.9179929 33.4151559, -111.9180981 33.4151558))",POINT (-111.9180454105305 33.41511422496914),90.3,25
The Cr??pe Club,393,574632563.0,,cafe,,,"POLYGON ((-111.9318523 33.4205105, -111.9318523 33.4204769, -111.9319113 33.4204769, -111.9319113 33.4204393, -111.9318483 33.4204393, -111.9318483 33.4204158, -111.9317831 33.4204158, -111.9317831 33.4205105, -111.9318523 33.4205105))",POINT (-111.9318337337419 33.42046224462482),89.4,18
,457,710377325.0,,bicycle_parking,,,"POLYGON ((-111.9291998 33.4208828, -111.9291994 33.4208019, -111.9290971 33.4208024, -111.9290975 33.4208832, -111.9291998 33.4208828))",POINT (-111.9291484605438 33.42084257492103),85.3,18
,208,294244601.0,,yes,,,"POLYGON ((-111.9232967 33.4188346, -111.9232765 33.4189645, -111.9232231 33.4189587, -111.9232282 33.4189259, -111.9232167 33.4189246, -111.9232317 33.4188276, -111.9232967 33.4188346))",POINT (-111.923255738385 33.41889388277133),84.4,19
,367,553577591.0,,bicycle_parking,,,"POLYGON ((-111.9318422 33.4218277, -111.9318411 33.4217384, -111.9317512 33.4217392, -111.9317523 33.4218284, -111.9318422 33.4218277))",POINT (-111.9317967083919 33.42178342482802),82.7,13
,193,276438749.0,,toilets,,,"POLYGON ((-111.9415973 33.4300753, -111.9414942 33.4301333, -111.941453 33.4300823, -111.9415561 33.4300243, -111.9415973 33.4300753))",POINT (-111.94152515 33.4300788),78.8,1
,301,544161315.0,,parking,,,"POLYGON ((-111.9395474 33.4184199, -111.9395469 33.4183711, -111.9393921 33.4183722, -111.9393925 33.418421, -111.9395474 33.4184199))",POINT (-111.9394697252121 33.41839605262469),77.9,17
,351,552633169.0,,bicycle_parking,,,"POLYGON ((-111.9326613 33.420732, -111.9326095 33.4207322, -111.9326085 33.4205884, -111.9326604 33.4205882, -111.9326613 33.420732))",POINT (-111.9326349248358 33.42066017688909),76.9,18
,399,576530398.0,,yes,,,"POLYGON ((-111.9403212 33.4194141, -111.9401783 33.4194146, -111.940181 33.4193615, -111.9403245 33.4193631, -111.9403212 33.4194141))",POINT (-111.9402507704332 33.419388301318),76.8,16
,345,552261827.0,,bicycle_parking,,,"POLYGON ((-111.9331625 33.4224536, -111.9331616 33.4223896, -111.9331946 33.4222771, -111.9332349 33.4222906, -111.9332129 33.4223536, -111.9332056 33.4224049, -111.9332092 33.4224518, -111.9331625 33.4224536))",POINT (-111.933192890519 33.42236934608757),76.2,13
,417,592246062.0,,carport,,,"POLYGON ((-111.9232576 33.4217204, -111.9233237 33.4217196, -111.9233218 33.4216104, -111.9232557 33.4216112, -111.9232576 33.4217204))",POINT (-111.9232897 33.42166539999999),74.4,14
,443,598629335.0,,garages,,,"POLYGON ((-111.944703 33.4299751, -111.944703 33.4298769, -111.9446312 33.4298769, -111.9446312 33.4299751, -111.944703 33.4299751))",POINT (-111.9446671 33.42992599999999),72.7,1
,365,553577580.0,,bicycle_parking,,,"POLYGON ((-111.9371332 33.4186871, -111.9371845 33.4186869, -111.9371838 33.4185501, -111.9371325 33.4185503, -111.9371332 33.4186871))",POINT (-111.9371585 33.41861859999999),72.3,17
,442,598629334.0,,garages,,,"POLYGON ((-111.9447029 33.4300959, -111.9447009 33.4299978, -111.9446323 33.4299988, -111.9446343 33.430097, -111.9447029 33.4300959))",POINT (-111.9446675941823 33.430047375332),69.4,1
,350,552420570.0,,fountain,,,"POLYGON ((-111.9395387 33.4177622, -111.939544 33.4177561, -111.9395574 33.4177472, -111.939569 33.4177434, -111.9395815 33.4177421, -111.9395906 33.4177428, -111.9395995 33.4177449, -111.93961 33.4177496, -111.9396189 33.4177562, -111.939627 33.4177668, -111.9396302 33.417775, -111.9396313 33.4177835, -111.9396305 33.4177909, -111.9396282 33.4177981, -111.939621 33.417809, -111.9396135 33.4178155, -111.9396046 33.4178205, -111.9395955 33.4178236, -111.9395859 33.4178251, -111.9395752 33.417825, -111.9395647 33.4178229, -111.9395538 33.4178183, -111.9395446 33.4178117, -111.9395369 33.4178023, -111.9395325 33.4177915, -111.9395318 33.4177802, -111.9395348 33.417769, -111.9395387 33.4177622))",POINT (-111.9395814742175 33.41778369504657),66.5,21
,459,710377327.0,,bicycle_parking,,,"POLYGON ((-111.9305556 33.4203705, -111.9307001 33.4203699, -111.9307004 33.4204142, -111.9305559 33.4204147, -111.9305556 33.4203705))",POINT (-111.930628027212 33.42039232487912),65.9,18
,458,710377326.0,,bicycle_parking,,,"POLYGON ((-111.93004 33.4204905, -111.929995 33.4206394, -111.9300329 33.4206474, -111.9300778 33.4204985, -111.93004 33.4204905))",POINT (-111.9300364152762 33.42056898072769),61.8,18
,353,552634942.0,,fountain,,,"POLYGON ((-111.9340951 33.4170921, -111.9341082 33.4170998, -111.9341174 33.4171107, -111.9341218 33.4171235, -111.9341208 33.4171368, -111.9341145 33.4171491, -111.9341037 33.4171589, -111.9340904 33.417165, -111.9340756 33.4171672, -111.9340606 33.4171654, -111.9340471 33.4171598, -111.9340364 33.4171508, -111.9340297 33.4171396, -111.9340275 33.4171271, -111.9340301 33.4171147, -111.9340373 33.4171036, -111.9340491 33.4170946, -111.9340638 33.4170893, -111.9340797 33.4170885, -111.9340951 33.4170921))",POINT (-111.934074737018 33.4171277489805),59.4,23
,352,552634940.0,,fountain,,,"POLYGON ((-111.9347394 33.4167454, -111.9347525 33.4167531, -111.9347617 33.416764, -111.9347661 33.4167768, -111.9347651 33.4167901, -111.9347588 33.4168024, -111.934748 33.4168122, -111.9347348 33.4168183, -111.9347199 33.4168205, -111.934705 33.4168187, -111.9346915 33.4168131, -111.9346808 33.4168042, -111.934674 33.4167929, -111.9346718 33.4167804, -111.9346745 33.416768, -111.9346816 33.4167569, -111.9346934 33.4167479, -111.9347081 33.4167426, -111.9347241 33.4167418, -111.9347394 33.4167454))",POINT (-111.9347190532248 33.41678104662033),59.3,22
,354,552634944.0,,fountain,,,"POLYGON ((-111.9338196 33.4170681, -111.9338326 33.4170757, -111.9338419 33.4170866, -111.9338462 33.4170995, -111.9338452 33.4171128, -111.933839 33.4171251, -111.9338282 33.4171349, -111.9338149 33.4171409, -111.9338 33.4171431, -111.9337851 33.4171413, -111.9337716 33.4171357, -111.9337609 33.4171268, -111.9337541 33.4171155, -111.9337519 33.4171031, -111.9337546 33.4170907, -111.9337618 33.4170796, -111.9337735 33.4170705, -111.9337882 33.4170653, -111.9338042 33.4170644, -111.9338196 33.4170681))",POINT (-111.9337992028846 33.41710368698892),59.3,23
,355,552634945.0,,fountain,,,"POLYGON ((-111.9338934 33.4168498, -111.9339064 33.4168575, -111.9339157 33.4168684, -111.93392 33.4168812, -111.933919 33.4168945, -111.9339128 33.4169068, -111.933902 33.4169166, -111.9338887 33.4169227, -111.9338738 33.4169249, -111.9338589 33.4169231, -111.9338454 33.4169175, -111.9338347 33.4169085, -111.9338279 33.4168973, -111.9338257 33.4168848, -111.9338284 33.4168724, -111.9338356 33.4168613, -111.9338473 33.4168523, -111.933862 33.416847, -111.933878 33.4168462, -111.9338934 33.4168498))",POINT (-111.9338729877122 33.41688544847359),59.3,23
,359,552634954.0,,fountain,,,"POLYGON ((-111.9333441 33.4167236, -111.9333572 33.4167313, -111.9333664 33.4167422, -111.9333708 33.416755, -111.9333698 33.4167683, -111.9333635 33.4167806, -111.9333527 33.4167904, -111.9333394 33.4167965, -111.9333246 33.4167987, -111.9333096 33.4167969, -111.9332961 33.4167913, -111.9332855 33.4167824, -111.9332787 33.4167711, -111.9332765 33.4167586, -111.9332791 33.4167462, -111.9332863 33.4167351, -111.9332981 33.4167261, -111.9333128 33.4167208, -111.9333287 33.41672, -111.9333441 33.4167236))",POINT (-111.9333237380893 33.41675924860939),59.3,23
,368,553577601.0,,bicycle_parking,,,"POLYGON ((-111.9325556 33.4215142, -111.9325555 33.4214339, -111.9324963 33.4214341, -111.9324967 33.4215147, -111.9325556 33.4215142))",POINT (-111.9325260064362 33.42147419115575),49.0,13
,232,386274176.0,,fountain,,,"POLYGON ((-111.9340218 33.4209184, -111.9340323 33.4209259, -111.9340393 33.4209358, -111.9340422 33.420947, -111.9340406 33.4209584, -111.9340347 33.4209688, -111.9340252 33.4209771, -111.934013 33.4209824, -111.9339994 33.4209842, -111.9339853 33.4209821, -111.9339729 33.4209763, -111.9339634 33.4209674, -111.933958 33.4209563, -111.9339574 33.4209444, -111.9339614 33.420933, -111.9339698 33.4209233, -111.9339816 33.4209165, -111.9339953 33.4209133, -111.9340091 33.420914, -111.9340218 33.4209184))",POINT (-111.9339996459311 33.42094866992326),48.1,18
,432,594091997.0,,yes,,,"POLYGON ((-111.9255651 33.4162277, -111.9255658 33.4161603, -111.9255012 33.4161599, -111.9255006 33.4162272, -111.9255651 33.4162277))",POINT (-111.9255331831251 33.41619376644575),44.8,24
,466,712701978.0,,fountain,,,"POLYGON ((-111.9388516 33.4257923, -111.9388381 33.425791, -111.938825 33.4257936, -111.9388136 33.4257997, -111.9388053 33.4258087, -111.938801 33.4258194, -111.9388013 33.4258307, -111.9388061 33.4258413, -111.9388148 33.4258499, -111.9388265 33.4258556, -111.9388398 33.4258577, -111.9388522 33.4258563, -111.9388635 33.4258517, -111.9388725 33.4258445, -111.9388784 33.4258352, -111.9388806 33.4258249, -111.9388788 33.4258146, -111.9388733 33.4258052, -111.9388638 33.4257972, -111.9388516 33.4257923))",POINT (-111.9388405989562 33.42582437027587),42.4,7
,469,723548128.0,,roof,,,"POLYGON ((-111.9368186 33.4263124, -111.9367415 33.426283, -111.936762 33.4262456, -111.9368391 33.4262749, -111.9368186 33.4263124))",POINT (-111.936790313194 33.42627898223834),36.0,7
,366,553577589.0,,bicycle_parking,,,"POLYGON ((-111.9317699 33.4215692, -111.9317703 33.4215195, -111.9318356 33.4215189, -111.9318358 33.421569, -111.9317699 33.4215692))",POINT (-111.931802944146 33.42154418781517),33.7,13
Lemon Street Tacos,435,594092016.0,,restaurant,,,"POLYGON ((-111.9255637 33.4166559, -111.9255631 33.4166895, -111.9254698 33.4166885, -111.9254703 33.4166549, -111.9255637 33.4166559))",POINT (-111.9255167252971 33.41667219700372),32.3,24
,391,561632058.0,,roof,,,"POLYGON ((-111.9360527 33.4258917, -111.9360458 33.425923, -111.9361416 33.4259379, -111.9361485 33.4259066, -111.9360527 33.4258917))",POINT (-111.93609715 33.4259148),32.0,7
,392,561632059.0,,roof,,,"POLYGON ((-111.9364604 33.4258965, -111.9364533 33.4258647, -111.9363597 33.4258793, -111.9363668 33.4259111, -111.9364604 33.4258965))",POINT (-111.93641005 33.4258879),31.7,7
,389,561632054.0,,roof,,,"POLYGON ((-111.935642 33.4259198, -111.9356547 33.4258898, -111.9355646 33.4258633, -111.9355519 33.4258932, -111.935642 33.4259198))",POINT (-111.9356033218422 33.42589153261093),31.3,7
,380,561632041.0,,roof,,,"POLYGON ((-111.9365096 33.4256452, -111.9365094 33.4256134, -111.9364152 33.4256138, -111.9364154 33.4256456, -111.9365096 33.4256452))",POINT (-111.9364624 33.42562950000001),30.9,7
,386,561632048.0,,roof,,,"POLYGON ((-111.936134 33.4257352, -111.9361393 33.4257037, -111.936046 33.4256929, -111.9360407 33.4257244, -111.936134 33.4257352))",POINT (-111.93609 33.42571405),30.9,7
,385,561632046.0,,roof,,,"POLYGON ((-111.9363983 33.4257101, -111.9363913 33.4256789, -111.9362986 33.4256933, -111.9363056 33.4257245, -111.9363983 33.4257101))",POINT (-111.93634845 33.4257017),30.8,7
,390,561632056.0,,roof,,,"POLYGON ((-111.9358999 33.4259326, -111.9359052 33.4259011, -111.9358122 33.42589, -111.9358068 33.4259215, -111.9358999 33.4259326))",POINT (-111.9358560216522 33.4259113024217),30.8,7
,381,561632042.0,,roof,,,"POLYGON ((-111.9363349 33.4256435, -111.9363347 33.4256117, -111.9362415 33.4256121, -111.9362418 33.4256439, -111.9363349 33.4256435))",POINT (-111.9362882248728 33.42562779715566),30.5,7
,384,561632045.0,,roof,,,"POLYGON ((-111.9357127 33.4256435, -111.9357125 33.4256117, -111.9356193 33.4256121, -111.9356195 33.4256439, -111.9357127 33.4256435))",POINT (-111.935666 33.42562779999999),30.5,7
,387,561632050.0,,roof,,,"POLYGON ((-111.9359102 33.4257403, -111.9359145 33.4257087, -111.9358227 33.4257001, -111.9358185 33.4257317, -111.9359102 33.4257403))",POINT (-111.9358664776209 33.42572019737555),30.3,7
,388,561632052.0,,roof,,,"POLYGON ((-111.935624 33.4257186, -111.9356367 33.4256886, -111.9355494 33.4256629, -111.9355368 33.4256929, -111.935624 33.4257186))",POINT (-111.9355867324249 33.42569074932172),30.3,7
,383,561632044.0,,roof,,,"POLYGON ((-111.9359195 33.4256446, -111.9359193 33.4256128, -111.9358273 33.4256133, -111.9358276 33.4256451, -111.9359195 33.4256446))",POINT (-111.9358734248463 33.42562894711884),30.1,7
,382,561632043.0,,roof,,,"POLYGON ((-111.9361183 33.4256445, -111.9361182 33.4256127, -111.9360292 33.4256131, -111.9360294 33.4256449, -111.9361183 33.4256445))",POINT (-111.9360737748811 33.42562879702133),29.2,7
,454,646669040.0,,roof,,,"POLYGON ((-111.9449031 33.4290434, -111.9449029 33.4290669, -111.9448409 33.4290666, -111.9448411 33.4290431, -111.9449031 33.4290434))",POINT (-111.944872 33.429055),15.0,1
,470,723548139.0,,commercial,,,"POLYGON ((-111.9391688 33.4253307, -111.9391978 33.425354, -111.9391821 33.4253676, -111.9391697 33.4253783, -111.9391407 33.4253549, -111.9391688 33.4253307))",POINT (-111.9391692536493 33.42535448623249),14.0,7
,465,712701974.0,,fountain,,,"POLYGON ((-111.9386434 33.4262982, -111.9386366 33.4262977, -111.93863 33.4262992, -111.9386243 33.4263024, -111.9386203 33.426307, -111.9386184 33.4263125, -111.9386188 33.4263182, -111.9386215 33.4263235, -111.9386262 33.4263276, -111.9386322 33.4263303, -111.938639 33.426331, -111.938645 33.4263301, -111.9386504 33.4263276, -111.9386547 33.4263239, -111.9386574 33.4263193, -111.9386583 33.4263143, -111.9386573 33.4263092, -111.9386545 33.4263046, -111.9386496 33.4263006, -111.9386434 33.4262982))",POINT (-111.9386382963037 33.42631436102411),10.6,7
,473,723806833.0,,retail,,,"POLYGON ((-111.9398865 33.4271466, -111.9399059 33.4271467, -111.9399057 33.4271794, -111.9398863 33.4271794, -111.9398865 33.4271466))",POINT (-111.9398960950642 33.42716302490136),6.5,6
,475,723806835.0,,retail,,,"POLYGON ((-111.9398543 33.4225509, -111.9398737 33.422551, -111.9398735 33.4225837, -111.9398541 33.4225837, -111.9398543 33.4225509))",POINT (-111.9398638950642 33.42256732490135),6.5,11
,476,723806836.0,,retail,,,"POLYGON ((-111.9398542 33.4225149, -111.9398736 33.4225149, -111.9398734 33.4225477, -111.939854 33.4225476, -111.9398542 33.4225149))",POINT (-111.9398638049358 33.42253127509863),6.5,11
Mary O'Connor Memorial Bus Shelter,471,723548140.0,,roof,,,"POLYGON ((-111.9388564 33.4253842, -111.9388231 33.4253846, -111.9388229 33.4253674, -111.9388561 33.425367, -111.9388564 33.4253842))",POINT (-111.9388396252564 33.42537580430769),5.9,7
